"id","journal_id.id","partner_id/id","period_id.id","date","name","state"
"FAA13965",105,"C22909",1,2011/01/07,"FAA13965","posted"
"FAA13966",105,"C24030",1,2011/01/07,"FAA13966","posted"
"AAA00217",105,"C22996",1,2011/01/06,"AAA00217","posted"
"AAA00218",105,"C22996",1,2011/01/06,"AAA00218","posted"
"FRA01164",105,"C53166",1,2011/01/06,"FRA01164","posted"
"FRA01165",105,"C22970",1,2011/01/06,"FRA01165","posted"
"FAT08913",105,"C53024",1,2011/01/06,"FAT08913","posted"
"FAA13913",105,"C22970",1,2011/01/06,"FAA13913","posted"
"FAA13914",105,"C22970",1,2011/01/06,"FAA13914","posted"
"FAA13916",105,"C22897",1,2011/01/06,"FAA13916","posted"
"FAA13917",105,"C24020",1,2011/01/06,"FAA13917","posted"
"FAT08914",105,"C53901",1,2011/01/06,"FAT08914","posted"
"FAT08915",105,"C53901",1,2011/01/06,"FAT08915","posted"
"FAA13922",105,"C22907",1,2011/01/06,"FAA13922","posted"
"FAA13928",105,"C22897",1,2011/01/06,"FAA13928","posted"
"FAA13943",105,"C22970",1,2011/01/07,"FAA13943","posted"
"FAA13929",105,"C22897",1,2011/01/06,"FAA13929","posted"
"FAT08916",105,"C53003",1,2011/01/06,"FAT08916","posted"
"FAA19421",105,"C22693",3,2011/03/24,"FAA19421","posted"
"FAA22509",105,"C22693",5,2011/05/05,"FAA22509","posted"
"FAA18060",105,"C22693",3,2011/03/07,"FAA18060","posted"
"FAA13753",105,"C24026",1,2011/01/04,"FAA13753","posted"
"FAA13921",105,"C22210",1,2011/01/06,"FAA13921","posted"
"FAT08877",105,"C53196",1,2011/01/04,"FAT08877","posted"
"FAA13758",105,"C22646",1,2011/01/04,"FAA13758","posted"
"FAA13754",105,"C22359",1,2011/01/04,"FAA13754","posted"
"FAA13756",105,"C24028",1,2011/01/04,"FAA13756","posted"
"FAA13755",105,"C22772",1,2011/01/04,"FAA13755","posted"
"FAA13757",105,"C22970",1,2011/01/04,"FAA13757","posted"
"FAA13761",105,"C22118",1,2011/01/04,"FAA13761","posted"
"FAA13759",105,"C22580",1,2011/01/04,"FAA13759","posted"
"FAA13760",105,"C22121",1,2011/01/04,"FAA13760","posted"
"FAA13762",105,"C22052",1,2011/01/04,"FAA13762","posted"
"FAA13763",105,"C22970",1,2011/01/04,"FAA13763","posted"
"FAA13764",105,"C22211",1,2011/01/04,"FAA13764","posted"
"FAA13765",105,"C22909",1,2011/01/04,"FAA13765","posted"
"FAA13766",105,"C22907",1,2011/01/04,"FAA13766","posted"
"FAA13970",105,"C22907",1,2011/01/07,"FAA13970","posted"
"AAA00214",105,"C86002",1,2011/01/04,"AAA00214","posted"
"FAA13768",105,"C22959",1,2011/01/04,"FAA13768","posted"
"FAA13767",105,"C22909",1,2011/01/04,"FAA13767","posted"
"FAA13769",105,"C22071",1,2011/01/04,"FAA13769","posted"
"FAA13770",105,"C22662",1,2011/01/04,"FAA13770","posted"
"FAA13968",105,"C22019",1,2011/01/07,"FAA13968","posted"
"FAA14941",105,"C22482",1,2011/01/21,"FAA14941","posted"
"FRA01167",105,"C22912",1,2011/01/07,"FRA01167","posted"
"FAA13972",105,"C22173",1,2011/01/07,"FAA13972","posted"
"FAA13973",105,"C22912",1,2011/01/07,"FAA13973","posted"
"FAA13974",105,"C22970",1,2011/01/07,"FAA13974","posted"
"FAT08946",105,"C53097",1,2011/01/07,"FAT08946","posted"
"FAA13975",105,"C22970",1,2011/01/07,"FAA13975","posted"
"FAT08948",105,"C53901",1,2011/01/07,"FAT08948","posted"
"FAA13976",105,"C22749",1,2011/01/07,"FAA13976","posted"
"FAT08947",105,"C53196",1,2011/01/07,"FAT08947","posted"
"FAA13977",105,"C22970",1,2011/01/07,"FAA13977","posted"
"FAA13978",105,"C86021",1,2011/01/07,"FAA13978","posted"
"FAT08949",105,"C53024",1,2011/01/07,"FAT08949","posted"
"FAT08950",105,"C53196",1,2011/01/07,"FAT08950","posted"
"FAA13980",105,"C22997",1,2011/01/07,"FAA13980","posted"
"FAT08951",105,"C53024",1,2011/01/07,"FAT08951","posted"
"FAT08952",105,"C53030",1,2011/01/07,"FAT08952","posted"
"FAA13979",105,"C22908",1,2011/01/07,"FAA13979","posted"
"FAT08954",105,"C53901",1,2011/01/07,"FAT08954","posted"
"FAA13983",105,"C22970",1,2011/01/07,"FAA13983","posted"
"FAA13920",105,"C22905",1,2011/01/06,"FAA13920","posted"
"FAI07058",105,"C22374",1,2011/01/14,"FAI07058","posted"
"FAT09734",105,"C53299",2,2011/02/07,"FAT09734","posted"
"FAT08917",105,"C53296",1,2011/01/06,"FAT08917","posted"
"FAA13923",105,"C22071",1,2011/01/06,"FAA13923","posted"
"FAA13925",105,"C22907",1,2011/01/06,"FAA13925","posted"
"FAA13926",105,"C22970",1,2011/01/06,"FAA13926","posted"
"FAT08918",105,"C53010",1,2011/01/06,"FAT08918","posted"
"FAA13927",105,"C22907",1,2011/01/06,"FAA13927","posted"
"FAA13930",105,"C22909",1,2011/01/06,"FAA13930","posted"
"FAA13955",105,"C82014",1,2011/01/07,"FAA13955","posted"
"FAA13969",105,"C24043",1,2011/01/07,"FAA13969","posted"
"FAA13971",105,"C22755",1,2011/01/07,"FAA13971","posted"
"FAA13931",105,"C22970",1,2011/01/06,"FAA13931","posted"
"FAA13956",105,"C82014",1,2011/01/07,"FAA13956","posted"
"FAA13933",105,"C22909",1,2011/01/06,"FAA13933","posted"
"FAA13771",105,"C22970",1,2011/01/04,"FAA13771","posted"
"FAA13772",105,"C22907",1,2011/01/04,"FAA13772","posted"
"FAA13773",105,"C22970",1,2011/01/04,"FAA13773","posted"
"FAA13774",105,"C22970",1,2011/01/04,"FAA13774","posted"
"FAA13775",105,"C22970",1,2011/01/04,"FAA13775","posted"
"FAA13776",105,"C22909",1,2011/01/04,"FAA13776","posted"
"FAA13778",105,"C22930",1,2011/01/04,"FAA13778","posted"
"FAA13777",105,"C22970",1,2011/01/04,"FAA13777","posted"
"FAA13783",105,"C22896",1,2011/01/04,"FAA13783","posted"
"FAI07048",105,"C22713",1,2011/01/07,"FAI07048","posted"
"FAA14000",105,"C22907",1,2011/01/07,"FAA14000","posted"
"FAT08967",105,"C53117",1,2011/01/07,"FAT08967","posted"
"FAT08968",105,"C53056",1,2011/01/07,"FAT08968","posted"
"FAT08969",105,"C53097",1,2011/01/07,"FAT08969","posted"
"FAT08970",105,"C53031",1,2011/01/07,"FAT08970","posted"
"FAA14001",105,"C22970",1,2011/01/07,"FAA14001","posted"
"FAT08972",105,"C53901",1,2011/01/07,"FAT08972","posted"
"FAT11761",105,"C53901",5,2011/05/09,"FAT11761","posted"
"FAI07049",105,"C22919",1,2011/01/07,"FAI07049","posted"
"FRA01168",105,"C22986",1,2011/01/07,"FRA01168","posted"
"FAT08953",105,"C53901",1,2011/01/07,"FAT08953","posted"
"FAA13982",105,"C22986",1,2011/01/07,"FAA13982","posted"
"FAA13984",105,"C22907",1,2011/01/07,"FAA13984","posted"
"FAT08955",105,"C53901",1,2011/01/07,"FAT08955","posted"
"FAA14481",105,"C22526",1,2011/01/15,"FAA14481","posted"
"FAA13986",105,"C22986",1,2011/01/07,"FAA13986","posted"
"FAT08956",105,"C53299",1,2011/01/07,"FAT08956","posted"
"FAA13996",105,"C22005",1,2011/01/07,"FAA13996","posted"
"FAT08958",105,"C53299",1,2011/01/07,"FAT08958","posted"
"FAA13987",105,"C22970",1,2011/01/07,"FAA13987","posted"
"FAA13990",105,"C24030",1,2011/01/07,"FAA13990","posted"
"FAA13988",105,"C22453",1,2011/01/07,"FAA13988","posted"
"FAI07047",105,"C22909",1,2011/01/07,"FAI07047","posted"
"FAA13989",105,"C22151",1,2011/01/07,"FAA13989","posted"
"FAA13999",105,"C22211",1,2011/01/07,"FAA13999","posted"
"FAT08957",105,"C53301",1,2011/01/07,"FAT08957","posted"
"FAA14030",105,"C22440",1,2011/01/08,"FAA14030","posted"
"FAA13992",105,"C22970",1,2011/01/07,"FAA13992","posted"
"FAT08959",105,"C53102",1,2011/01/07,"FAT08959","posted"
"FAA13932",105,"C22970",1,2011/01/06,"FAA13932","posted"
"FAT08919",105,"C53102",1,2011/01/06,"FAT08919","posted"
"FAA13985",105,"C22905",1,2011/01/07,"FAA13985","posted"
"FAT08921",105,"C53901",1,2011/01/06,"FAT08921","posted"
"FRA01166",105,"C22909",1,2011/01/06,"FRA01166","posted"
"FAA13934",105,"C22905",1,2011/01/06,"FAA13934","posted"
"FAT08922",105,"C53102",1,2011/01/06,"FAT08922","posted"
"FAA13935",105,"C22896",1,2011/01/06,"FAA13935","posted"
"FAA13936",105,"C22970",1,2011/01/06,"FAA13936","posted"
"FAT08924",105,"C53296",1,2011/01/06,"FAT08924","posted"
"FAT08923",105,"C53902",1,2011/01/06,"FAT08923","posted"
"FAT08925",105,"C53901",1,2011/01/06,"FAT08925","posted"
"FAT08926",105,"C53024",1,2011/01/06,"FAT08926","posted"
"FAT08929",105,"C53902",1,2011/01/06,"FAT08929","posted"
"FAT08933",105,"C53033",1,2011/01/06,"FAT08933","posted"
"FAT08934",105,"C53902",1,2011/01/06,"FAT08934","posted"
"FAT08941",105,"C53058",1,2011/01/06,"FAT08941","posted"
"FAT08940",105,"C53139",1,2011/01/06,"FAT08940","posted"
"FAT08942",105,"C53033",1,2011/01/06,"FAT08942","posted"
"FAT08973",105,"C53297",1,2011/01/07,"FAT08973","posted"
"FAT08974",105,"C53297",1,2011/01/07,"FAT08974","posted"
"FAT08975",105,"C53162",1,2011/01/07,"FAT08975","posted"
"FAA14004",105,"C22970",1,2011/01/07,"FAA14004","posted"
"FAA14017",105,"C22008",1,2011/01/07,"FAA14017","posted"
"FRA01170",105,"C22716",1,2011/01/07,"FRA01170","posted"
"FAA14005",105,"C22970",1,2011/01/07,"FAA14005","posted"
"FAA14006",105,"C22970",1,2011/01/07,"FAA14006","posted"
"FAT08976",105,"C53033",1,2011/01/07,"FAT08976","posted"
"FAT08989",105,"C53902",1,2011/01/08,"FAT08989","posted"
"FAA14019",105,"C94022",1,2011/01/08,"FAA14019","posted"
"FAA14008",105,"C22908",1,2011/01/07,"FAA14008","posted"
"FAA14007",105,"C22970",1,2011/01/07,"FAA14007","posted"
"FAA14009",105,"C22526",1,2011/01/07,"FAA14009","posted"
"FAA14191",105,"C22711",1,2011/01/11,"FAA14191","posted"
"FAA14226",105,"C22711",1,2011/01/12,"FAA14226","posted"
"FAA14189",105,"C22711",1,2011/01/11,"FAA14189","posted"
"FAA14012",105,"C22970",1,2011/01/07,"FAA14012","posted"
"FAA14011",105,"C22008",1,2011/01/07,"FAA14011","posted"
"FAA14029",105,"C22989",1,2011/01/08,"FAA14029","posted"
"FAT08977",105,"C53058",1,2011/01/07,"FAT08977","posted"
"FAA14016",105,"C22749",1,2011/01/07,"FAA14016","posted"
"FAA14014",105,"C44003",1,2011/01/07,"FAA14014","posted"
"FRA01171",105,"C22970",1,2011/01/07,"FRA01171","posted"
"FAT08978",105,"C53902",1,2011/01/07,"FAT08978","posted"
"FAA14018",105,"C22008",1,2011/01/07,"FAA14018","posted"
"FAT08979",105,"C53296",1,2011/01/08,"FAT08979","posted"
"FAA14035",105,"C22907",1,2011/01/08,"FAA14035","posted"
"FAA14022",105,"C44008",1,2011/01/08,"FAA14022","posted"
"FAT08980",105,"C53902",1,2011/01/08,"FAT08980","posted"
"FAI07050",105,"C22302",1,2011/01/08,"FAI07050","posted"
"FAT08981",105,"C53902",1,2011/01/08,"FAT08981","posted"
"FAT08982",105,"C53901",1,2011/01/08,"FAT08982","posted"
"FAA14023",105,"C22970",1,2011/01/08,"FAA14023","posted"
"FAT09183",105,"C53097",1,2011/01/17,"FAT09183","posted"
"FAT08983",105,"C53047",1,2011/01/08,"FAT08983","posted"
"FAA14024",105,"C22970",1,2011/01/08,"FAA14024","posted"
"FAA14027",105,"C82002",1,2011/01/08,"FAA14027","posted"
"FAT09069",105,"C53097",1,2011/01/11,"FAT09069","posted"
"FAT08943",105,"C53033",1,2011/01/06,"FAT08943","posted"
"FAT08944",105,"C53306",1,2011/01/06,"FAT08944","posted"
"FAT08966",105,"C53117",1,2011/01/07,"FAT08966","posted"
"FAA13937",105,"C22970",1,2011/01/07,"FAA13937","posted"
"FAA13938",105,"C22905",1,2011/01/07,"FAA13938","posted"
"FAA13939",105,"C22970",1,2011/01/07,"FAA13939","posted"
"FAA14058",105,"C22970",1,2011/01/10,"FAA14058","posted"
"FAT08998",105,"C53196",1,2011/01/10,"FAT08998","posted"
"FAT09003",105,"C53024",1,2011/01/10,"FAT09003","posted"
"FAT09000",105,"C53902",1,2011/01/10,"FAT09000","posted"
"FAT09004",105,"C53024",1,2011/01/10,"FAT09004","posted"
"FAT09001",105,"C22007",1,2011/01/10,"FAT09001","posted"
"FAT09002",105,"C53147",1,2011/01/10,"FAT09002","posted"
"FAA14060",105,"C22812",1,2011/01/10,"FAA14060","posted"
"FAA14061",105,"C22812",1,2011/01/10,"FAA14061","posted"
"FAA16388",105,"C47004",2,2011/02/10,"FAA16388","posted"
"FAT09005",105,"C53901",1,2011/01/10,"FAT09005","posted"
"FAA16387",105,"C47004",2,2011/02/10,"FAA16387","posted"
"FAA14062",105,"C22970",1,2011/01/10,"FAA14062","posted"
"FAT09016",105,"C53901",1,2011/01/11,"FAT09016","posted"
"FAA14063",105,"C22912",1,2011/01/10,"FAA14063","posted"
"FAA14064",105,"C22909",1,2011/01/10,"FAA14064","posted"
"FAA13993",105,"C22970",1,2011/01/07,"FAA13993","posted"
"FAT09176",105,"C53299",1,2011/01/17,"FAT09176","posted"
"FAA13994",105,"C22970",1,2011/01/07,"FAA13994","posted"
"FRA01169",105,"C22970",1,2011/01/07,"FRA01169","posted"
"FAT08960",105,"C53031",1,2011/01/07,"FAT08960","posted"
"FAA14010",105,"C22419",1,2011/01/07,"FAA14010","posted"
"FAA14002",105,"C22907",1,2011/01/07,"FAA14002","posted"
"FAA13995",105,"C22970",1,2011/01/07,"FAA13995","posted"
"FAT08965",105,"C53150",1,2011/01/07,"FAT08965","posted"
"FAT08962",105,"C53033",1,2011/01/07,"FAT08962","posted"
"FAT08963",105,"C53201",1,2011/01/07,"FAT08963","posted"
"FAT08964",105,"C53299",1,2011/01/07,"FAT08964","posted"
"FAA13997",105,"C22970",1,2011/01/07,"FAA13997","posted"
"FAT12033",105,"C53299",5,2011/05/19,"FAT12033","posted"
"FAA14003",105,"C22716",1,2011/01/07,"FAA14003","posted"
"FAA14165",105,"C22008",1,2011/01/11,"FAA14165","posted"
"FAI07052",105,"C22662",1,2011/01/10,"FAI07052","posted"
"FAA14119",105,"C22905",1,2011/01/10,"FAA14119","posted"
"FAA14135",105,"C82015",1,2011/01/11,"FAA14135","posted"
"FAA14120",105,"C22912",1,2011/01/10,"FAA14120","posted"
"FAA14121",105,"C22080",1,2011/01/10,"FAA14121","posted"
"FAI07053",105,"C22697",1,2011/01/11,"FAI07053","posted"
"FAA14887",105,"C22294",1,2011/01/20,"FAA14887","posted"
"FAA14026",105,"C22909",1,2011/01/08,"FAA14026","posted"
"FAA14025",105,"C22986",1,2011/01/08,"FAA14025","posted"
"FAT08984",105,"C53298",1,2011/01/08,"FAT08984","posted"
"FAT08985",105,"C53102",1,2011/01/08,"FAT08985","posted"
"FAT08986",105,"C53024",1,2011/01/08,"FAT08986","posted"
"FAA14028",105,"C22526",1,2011/01/08,"FAA14028","posted"
"FAA14031",105,"C56001",1,2011/01/08,"FAA14031","posted"
"FAT08990",105,"C53901",1,2011/01/08,"FAT08990","posted"
"FAA14032",105,"C22970",1,2011/01/08,"FAA14032","posted"
"FAT08988",105,"C53033",1,2011/01/08,"FAT08988","posted"
"FAA14033",105,"C22008",1,2011/01/08,"FAA14033","posted"
"FAA14034",105,"C22970",1,2011/01/08,"FAA14034","posted"
"FAT08997",105,"C53031",1,2011/01/08,"FAT08997","posted"
"FAA14037",105,"C22970",1,2011/01/08,"FAA14037","posted"
"FAT08991",105,"C53901",1,2011/01/08,"FAT08991","posted"
"FAA14208",105,"C86005",1,2011/01/11,"FAA14208","posted"
"FAA14038",105,"C22907",1,2011/01/08,"FAA14038","posted"
"FAA14040",105,"C22045",1,2011/01/08,"FAA14040","posted"
"FAA14039",105,"C22970",1,2011/01/08,"FAA14039","posted"
"FAT08992",105,"C53299",1,2011/01/08,"FAT08992","posted"
"FAT08993",105,"C53299",1,2011/01/08,"FAT08993","posted"
"FAA14041",105,"C94035",1,2011/01/08,"FAA14041","posted"
"FRT00344",105,"C53301",1,2011/01/08,"FRT00344","posted"
"FAA14042",105,"C22986",1,2011/01/08,"FAA14042","posted"
"FAT08994",105,"C53901",1,2011/01/08,"FAT08994","posted"
"FAT08995",105,"C53901",1,2011/01/08,"FAT08995","posted"
"FAA14043",105,"C22908",1,2011/01/08,"FAA14043","posted"
"FAT10671",105,"C53299",3,2011/03/19,"FAT10671","posted"
"FAT08996",105,"C53299",1,2011/01/08,"FAT08996","posted"
"FAA14066",105,"C22583",1,2011/01/10,"FAA14066","posted"
"FAA14065",105,"C22151",1,2011/01/10,"FAA14065","posted"
"FAA14067",105,"C22583",1,2011/01/10,"FAA14067","posted"
"FAI07051",105,"C24033",1,2011/01/10,"FAI07051","posted"
"FAA14068",105,"C22583",1,2011/01/10,"FAA14068","posted"
"FAA14348",105,"C22909",1,2011/01/13,"FAA14348","posted"
"FAA14069",105,"C22755",1,2011/01/10,"FAA14069","posted"
"FAA14071",105,"C22959",1,2011/01/10,"FAA14071","posted"
"FAA14070",105,"C24020",1,2011/01/10,"FAA14070","posted"
"FAA14217",105,"C22639",1,2011/01/12,"FAA14217","posted"
"FAA14072",105,"C22907",1,2011/01/10,"FAA14072","posted"
"FAA14073",105,"C22912",1,2011/01/10,"FAA14073","posted"
"FAA14444",105,"C22172",1,2011/01/15,"FAA14444","posted"
"FAA14074",105,"C22970",1,2011/01/10,"FAA14074","posted"
"FAA14075",105,"C22019",1,2011/01/10,"FAA14075","posted"
"FAA14178",105,"C22130",1,2011/01/11,"FAA14178","posted"
"FAA14076",105,"C22905",1,2011/01/10,"FAA14076","posted"
"FAA14515",105,"C54003",1,2011/01/17,"FAA14515","posted"
"FAA14077",105,"C22970",1,2011/01/10,"FAA14077","posted"
"FAA14079",105,"C72013",1,2011/01/10,"FAA14079","posted"
"FAA14078",105,"C22970",1,2011/01/10,"FAA14078","posted"
"FAA14080",105,"C22912",1,2011/01/10,"FAA14080","posted"
"FAA14044",105,"C22970",1,2011/01/08,"FAA14044","posted"
"FAA14045",105,"C22970",1,2011/01/08,"FAA14045","posted"
"FAA14479",105,"C22363",1,2011/01/15,"FAA14479","posted"
"FAA14046",105,"C22907",1,2011/01/08,"FAA14046","posted"
"FAA14051",105,"C22970",1,2011/01/08,"FAA14051","posted"
"FAA14047",105,"C22909",1,2011/01/08,"FAA14047","posted"
"FAA14049",105,"C22909",1,2011/01/08,"FAA14049","posted"
"FAA14048",105,"C22907",1,2011/01/08,"FAA14048","posted"
"FAA14600",105,"C22363",1,2011/01/17,"FAA14600","posted"
"FAA14052",105,"C22970",1,2011/01/08,"FAA14052","posted"
"FAA14050",105,"C22970",1,2011/01/08,"FAA14050","posted"
"FAA14053",105,"C22970",1,2011/01/08,"FAA14053","posted"
"FAA14056",105,"C22908",1,2011/01/08,"FAA14056","posted"
"FAA14171",105,"C22909",1,2011/01/11,"FAA14171","posted"
"FAA14055",105,"C22970",1,2011/01/08,"FAA14055","posted"
"FRA01172",105,"C22970",1,2011/01/08,"FRA01172","posted"
"FRA01173",105,"C22073",1,2011/01/08,"FRA01173","posted"
"FRA01174",105,"C24017",1,2011/01/08,"FRA01174","posted"
"FRA01175",105,"C22970",1,2011/01/08,"FRA01175","posted"
"FAI07054",105,"C22909",1,2011/01/11,"FAI07054","posted"
"FAA14057",105,"C22907",1,2011/01/10,"FAA14057","posted"
"FAA14172",105,"C22970",1,2011/01/11,"FAA14172","posted"
"FAT09052",105,"C53901",1,2011/01/11,"FAT09052","posted"
"FAA14173",105,"C22909",1,2011/01/11,"FAA14173","posted"
"FAT09053",105,"C53902",1,2011/01/11,"FAT09053","posted"
"FAT09054",105,"C53299",1,2011/01/11,"FAT09054","posted"
"FAT09055",105,"C53050",1,2011/01/11,"FAT09055","posted"
"FAA14177",105,"C22008",1,2011/01/11,"FAA14177","posted"
"FAA14122",105,"C22970",1,2011/01/10,"FAA14122","posted"
"FAA14123",105,"C22970",1,2011/01/10,"FAA14123","posted"
"FAA14124",105,"C24835",1,2011/01/10,"FAA14124","posted"
"FAA14125",105,"C22970",1,2011/01/10,"FAA14125","posted"
"FAA14126",105,"C22909",1,2011/01/10,"FAA14126","posted"
"FAA14127",105,"C22912",1,2011/01/10,"FAA14127","posted"
"FAA14128",105,"C22583",1,2011/01/10,"FAA14128","posted"
"FAA14210",105,"C22896",1,2011/01/11,"FAA14210","posted"
"FAA14159",105,"C22896",1,2011/01/11,"FAA14159","posted"
"FAA14129",105,"C22909",1,2011/01/10,"FAA14129","posted"
"FAA14131",105,"C22907",1,2011/01/11,"FAA14131","posted"
"FAT09006",105,"C53139",1,2011/01/11,"FAT09006","posted"
"FAT09007",105,"C53292",1,2011/01/11,"FAT09007","posted"
"FAT09008",105,"C53033",1,2011/01/11,"FAT09008","posted"
"FAT09009",105,"C53030",1,2011/01/11,"FAT09009","posted"
"FAT09010",105,"C53188",1,2011/01/11,"FAT09010","posted"
"FAT09011",105,"C53901",1,2011/01/11,"FAT09011","posted"
"FAT09013",105,"C53902",1,2011/01/11,"FAT09013","posted"
"FAA14130",105,"C22970",1,2011/01/11,"FAA14130","posted"
"FAT09012",105,"C53292",1,2011/01/11,"FAT09012","posted"
"FAT09017",105,"C53298",1,2011/01/11,"FAT09017","posted"
"FAT09014",105,"C53196",1,2011/01/11,"FAT09014","posted"
"FAT09015",105,"C53196",1,2011/01/11,"FAT09015","posted"
"FAT09018",105,"C53137",1,2011/01/11,"FAT09018","posted"
"FAT09038",105,"C53024",1,2011/01/11,"FAT09038","posted"
"FAT09020",105,"C53298",1,2011/01/11,"FAT09020","posted"
"FAT09021",105,"C53272",1,2011/01/11,"FAT09021","posted"
"FAA14081",105,"C22912",1,2011/01/10,"FAA14081","posted"
"FAA14082",105,"C22970",1,2011/01/10,"FAA14082","posted"
"FAA14083",105,"C22646",1,2011/01/10,"FAA14083","posted"
"FAA14490",105,"C22657",1,2011/01/15,"FAA14490","posted"
"FAA14084",105,"C22970",1,2011/01/10,"FAA14084","posted"
"FAA14085",105,"C22368",1,2011/01/10,"FAA14085","posted"
"FAA14091",105,"C22905",1,2011/01/10,"FAA14091","posted"
"FAA14086",105,"C22970",1,2011/01/10,"FAA14086","posted"
"FAA14089",105,"C22657",1,2011/01/10,"FAA14089","posted"
"FAA14093",105,"C22080",1,2011/01/10,"FAA14093","posted"
"FAA14087",105,"C22970",1,2011/01/10,"FAA14087","posted"
"FAA14088",105,"C22912",1,2011/01/10,"FAA14088","posted"
"FRA01176",105,"C22970",1,2011/01/10,"FRA01176","posted"
"FAA14090",105,"C75015",1,2011/01/10,"FAA14090","posted"
"FAA14092",105,"C22647",1,2011/01/10,"FAA14092","posted"
"FAA15053",105,"C62055",1,2011/01/24,"FAA15053","posted"
"FAA14094",105,"C22905",1,2011/01/10,"FAA14094","posted"
"FAA14095",105,"C22970",1,2011/01/10,"FAA14095","posted"
"FAA14097",105,"C22996",1,2011/01/10,"FAA14097","posted"
"FAA14096",105,"C22806",1,2011/01/10,"FAA14096","posted"
"FAA14105",105,"C22996",1,2011/01/10,"FAA14105","posted"
"FAA14100",105,"C22996",1,2011/01/10,"FAA14100","posted"
"FRA01177",105,"C86015",1,2011/01/10,"FRA01177","posted"
"FAA14219",105,"C22908",1,2011/01/12,"FAA14219","posted"
"FAA14098",105,"C22912",1,2011/01/10,"FAA14098","posted"
"FAA14102",105,"C22067",1,2011/01/10,"FAA14102","posted"
"FAA14101",105,"C22970",1,2011/01/10,"FAA14101","posted"
"FAA14103",105,"C22970",1,2011/01/10,"FAA14103","posted"
"FAA14115",105,"C22359",1,2011/01/10,"FAA14115","posted"
"FAT09056",105,"C53050",1,2011/01/11,"FAT09056","posted"
"FAA14175",105,"C22368",1,2011/01/11,"FAA14175","posted"
"FAT09057",105,"C53022",1,2011/01/11,"FAT09057","posted"
"FAT09149",105,"C53022",1,2011/01/13,"FAT09149","posted"
"FAA14176",105,"C22909",1,2011/01/11,"FAA14176","posted"
"FAT09058",105,"C53296",1,2011/01/11,"FAT09058","posted"
"FAT09081",105,"C53033",1,2011/01/12,"FAT09081","posted"
"FAA14330",105,"C44040",1,2011/01/13,"FAA14330","posted"
"FAA14355",105,"C44040",1,2011/01/13,"FAA14355","posted"
"FAA14357",105,"C44040",1,2011/01/13,"FAA14357","posted"
"FAA14179",105,"C22970",1,2011/01/11,"FAA14179","posted"
"FAA14188",105,"C22909",1,2011/01/11,"FAA14188","posted"
